,playerName,team,rating,region,agent,playerCategory,playerStatistics.average_combat_score,playerStatistics.kill_deaths,playerStatistics.kill_assists_survived_traded,playerStatistics.average_damage_per_round,playerStatistics.kills_per_round,playerStatistics.assists_per_round,playerStatistics.first_kills_per_round,playerStatistics.first_deaths_per_round,playerStatistics.headshot_percentage,playerStatistics.clutch_success_percentage
178,kaho,RESO,0.96,Americas,"['cypher', 'killjoy', 'skye']",vct-challengers,190.1,0.93,70%,125.2,0.65,0.27,0.09,0.09,24%,8%
179,d1msumboi,RESO,0.96,Americas,"['killjoy', 'viper', 'brimstone']",vct-challengers,182.4,0.96,69%,137.5,0.68,0.19,0.05,0.06,38%,11%
180,Hira,TM,0.96,Americas,"['raze', 'jett']",vct-challengers,253.0,0.97,55%,166.8,0.82,0.11,0.18,0.26,24%,33%
181,mehzy,MORB,0.95,Americas,"['kayo', 'breach', 'iso']",vct-challengers,222.8,0.87,72%,152.0,0.72,0.35,0.13,0.15,31%,
182,Will,YFP,0.95,Americas,"['omen', 'viper', 'jett']",vct-challengers,179.4,0.91,71%,121.0,0.63,0.31,0.07,0.08,21%,14%
183,ClickShift,LAG,0.95,Americas,"['viper', 'kayo']",vct-challengers,196.0,0.84,63%,126.7,0.67,0.28,0.09,0.11,28%,30%
184,MattZ,spec,0.95,Americas,"['killjoy', 'cypher']",vct-challengers,186.0,0.88,70%,136.0,0.71,0.11,0.09,0.06,42%,17%
185,lil,d,0.95,Americas,['omen'],vct-challengers,207.0,0.91,63%,128.2,0.76,0.28,0.16,0.14,29%,
186,IceyKL,Six,0.95,Americas,"['omen', 'sova', 'skye']",vct-challengers,185.5,0.96,66%,122.2,0.68,0.30,0.11,0.09,31%,21%
187,elvis,44,0.95,Americas,"['jett', 'raze']",vct-challengers,237.0,1.03,64%,148.4,0.80,0.14,0.16,0.20,24%,20%
188,meL,SR,0.94,Americas,"['omen', 'brimstone', 'viper']",vct-challengers,185.4,0.88,69%,118.2,0.64,0.34,0.10,0.11,27%,6%
189,Mooky,Orla,0.94,Americas,"['killjoy', 'sova']",vct-challengers,211.5,0.73,67%,143.2,0.67,0.27,0.12,0.09,23%,
190,svL,BTR,0.94,Americas,"['fade', 'kayo', 'gekko']",vct-challengers,174.8,0.87,72%,111.8,0.60,0.30,0.04,0.05,22%,10%
191,monSi,BLIN,0.94,Americas,"['harbor', 'viper', 'fade']",vct-challengers,176.0,0.94,72%,113.0,0.61,0.33,0.07,0.09,24%,14%
192,katsumi,Burg,0.94,Americas,"['omen', 'brimstone', 'viper']",vct-challengers,198.3,0.93,68%,131.1,0.72,0.23,0.08,0.12,35%,15%
193,starly,TLP,0.94,Americas,"['fade', 'sage', 'sova']",vct-challengers,161.3,0.93,77%,114.4,0.59,0.25,0.06,0.07,26%,
194,BlanK,AOE,0.94,Americas,"['killjoy', 'cypher', 'raze']",vct-challengers,212.6,0.95,58%,151.1,0.75,0.18,0.14,0.17,29%,27%
195,sSef,SCC,0.94,Americas,"['viper', 'omen']",vct-challengers,186.0,0.87,70%,121.4,0.63,0.43,0.07,0.08,29%,9%
196,69420,33,0.94,Americas,['omen'],vct-challengers,174.5,0.71,64%,110.2,0.61,0.33,0.03,0.03,32%,
197,sarahcat,SR,0.94,Americas,"['viper', 'sova']",vct-challengers,193.1,0.90,69%,126.7,0.67,0.30,0.09,0.12,24%,6%
198,Bankroft,Tact,0.94,Americas,"['skye', 'sova', 'kayo']",vct-challengers,182.5,0.88,75%,124.8,0.64,0.38,0.03,0.03,26%,10%
199,benjii,FOE,0.94,Americas,"['cypher', 'killjoy', 'viper']",vct-challengers,173.6,0.94,67%,119.0,0.62,0.18,0.07,0.07,28%,21%
200,scarn,SAD,0.93,Americas,"['raze', 'jett', 'yoru']",vct-challengers,220.0,0.98,69%,148.0,0.76,0.16,0.17,0.17,27%,11%
201,nitr0,M80,0.93,Americas,"['killjoy', 'omen', 'cypher']",vct-challengers,179.4,0.95,72%,118.4,0.62,0.23,0.08,0.08,23%,16%
202,cro3N,LR,0.93,Americas,"['omen', 'viper']",vct-challengers,191.1,0.89,65%,128.0,0.68,0.21,0.10,0.09,33%,9%
203,alvinboy,curs,0.93,Americas,"['jett', 'raze', 'cypher']",vct-challengers,217.1,0.95,66%,141.4,0.74,0.18,0.13,0.15,29%,10%
204,jas0n,UCI,0.93,Americas,"['killjoy', 'deadlock', 'cypher']",vct-challengers,196.0,0.95,70%,127.7,0.67,0.18,0.13,0.16,25%,17%
205,Add3r,DZ,0.93,Americas,"['cypher', 'skye', 'deadlock']",vct-challengers,187.8,0.94,67%,125.7,0.67,0.24,0.08,0.11,31%,16%
206,zekei,FFE,0.93,Americas,"['kayo', 'viper', 'gekko']",vct-challengers,181.5,0.90,66%,120.8,0.66,0.25,0.06,0.11,22%,32%
207,moobs,WU,0.93,Americas,"['reyna', 'skye', 'fade']",vct-challengers,197.2,0.91,71%,131.5,0.69,0.30,0.11,0.12,34%,16%
208,glo,SFU.P,0.93,Americas,"['raze', 'cypher']",vct-challengers,264.0,1.00,67%,155.3,0.90,0.10,0.26,0.13,32%,
209,shen,1337,0.93,Americas,"['sage', 'breach', 'kayo']",vct-challengers,166.4,0.92,75%,105.5,0.61,0.41,0.05,0.08,23%,9%
210,Tommy,VLYN,0.93,Americas,"['gekko', 'fade', 'sova']",vct-challengers,189.8,0.88,69%,129.7,0.67,0.24,0.06,0.04,30%,16%
211,Jango,Team,0.93,Americas,"['cypher', 'viper']",vct-challengers,198.5,0.89,58%,120.5,0.69,0.08,0.22,0.14,36%,14%
212,DataKiller,Six,0.92,Americas,"['skye', 'kayo', 'sova']",vct-challengers,185.8,0.81,78%,117.3,0.61,0.47,0.04,0.07,23%,
213,caMz,WSU,0.92,Americas,"['jett', 'raze']",vct-challengers,227.5,0.88,67%,153.1,0.71,0.14,0.19,0.17,32%,33%
214,Cohburg,SAD,0.92,Americas,"['cypher', 'killjoy', 'deadlock']",vct-challengers,186.7,0.90,70%,123.0,0.64,0.27,0.09,0.10,24%,13%
215,dapr,SEN,0.92,Americas,"['viper', 'killjoy', 'cypher']",vct-challengers,177.9,0.90,73%,119.2,0.60,0.30,0.08,0.09,23%,17%
216,Tim,ZMM.B,0.92,Americas,"['viper', 'omen', 'astra']",vct-challengers,184.0,0.88,71%,118.6,0.63,0.32,0.09,0.07,24%,11%
217,Lear,THNK,0.92,Americas,"['gekko', 'sova', 'skye']",vct-challengers,169.4,0.90,74%,107.8,0.58,0.40,0.05,0.06,21%,11%
218,Truu,33,0.92,Americas,"['viper', 'raze']",vct-challengers,212.0,0.76,76%,156.3,0.67,0.36,0.15,0.18,30%,
219,Jangler,AI,0.92,Americas,"['brimstone', 'viper', 'omen']",vct-challengers,152.5,0.83,74%,100.4,0.53,0.39,0.02,0.03,23%,10%
220,aproto,TSM,0.92,Americas,"['viper', 'killjoy', 'cypher']",vct-challengers,169.8,0.94,70%,114.0,0.62,0.20,0.05,0.06,37%,15%
221,Hunzh,TMU.B,0.92,Americas,"['chamber', 'breach']",vct-challengers,180.0,0.76,56%,113.6,0.61,0.42,0.06,0.06,15%,
222,P0PPIN,246,0.92,Americas,"['raze', 'sage', 'jett']",vct-challengers,217.4,0.94,67%,137.4,0.75,0.19,0.21,0.21,23%,19%
223,cuz,ROSE,0.92,Americas,['raze'],vct-challengers,223.0,1.00,62%,143.8,0.79,0.08,0.18,0.21,26%,
224,Cain,SFU.P,0.92,Americas,"['skye', 'sage', 'kayo']",vct-challengers,182.0,0.84,72%,111.4,0.62,0.40,0.06,0.06,24%,9%
225,RetrQ,NBG,0.92,Americas,"['breach', 'sova', 'skye']",vct-challengers,190.2,0.88,69%,126.5,0.65,0.29,0.07,0.08,26%,8%
226,Rockah,111,0.92,Americas,"['sage', 'breach', 'kayo']",vct-challengers,162.8,0.79,70%,103.9,0.56,0.52,0.04,0.05,20%,28%
227,lucas,MFC,0.92,Americas,"['breach', 'gekko', 'skye']",vct-challengers,175.9,0.85,74%,112.8,0.60,0.46,0.05,0.09,32%,10%
228,Zamal,VLYN,0.92,Americas,"['raze', 'jett']",vct-challengers,222.4,0.87,67%,146.7,0.72,0.23,0.24,0.25,26%,29%
229,JSUNG,DB,0.92,Americas,"['skye', 'kayo']",vct-challengers,208.0,0.89,64%,150.2,0.74,0.23,0.09,0.09,41%,8%
230,SeeKaaaahh,30,0.91,Americas,"['brimstone', 'sova']",vct-challengers,208.5,0.81,53%,134.7,0.70,0.07,0.07,0.03,41%,10%
231,contii,RESO,0.91,Americas,"['viper', 'killjoy', 'cypher']",vct-challengers,171.7,0.85,71%,110.6,0.59,0.38,0.06,0.09,16%,12%
232,Abde,Tedw,0.91,Americas,['killjoy'],vct-challengers,177.0,0.81,63%,119.4,0.58,0.18,0.03,0.00,16%,
233,Kcep,Boom,0.91,Americas,"['chamber', 'cypher']",vct-challengers,195.0,0.91,64%,126.1,0.69,0.28,0.09,0.09,24%,7%
234,Generic,34,0.91,Americas,"['raze', 'jett']",vct-challengers,186.5,0.72,53%,126.4,0.62,0.12,0.12,0.15,30%,
235,oderus,MxS,0.91,Americas,"['viper', 'killjoy', 'cypher']",vct-challengers,168.3,0.93,68%,114.5,0.61,0.23,0.07,0.11,32%,13%
236,Pyro,AOE,0.91,Americas,"['sova', 'astra', 'brimstone']",vct-challengers,181.5,0.90,71%,118.7,0.64,0.29,0.08,0.08,19%,13%
237,Kaoticcc,SaD,0.91,Americas,"['jett', 'raze', 'reyna']",vct-challengers,221.4,0.91,66%,143.8,0.75,0.19,0.20,0.22,31%,12%
238,POISED,TSM,0.91,Americas,"['killjoy', 'sova', 'skye']",vct-challengers,172.1,0.89,73%,115.0,0.61,0.32,0.06,0.07,27%,12%
239,A77,WVU,0.91,Americas,"['sova', 'viper']",vct-challengers,177.2,0.83,65%,123.2,0.61,0.26,0.05,0.08,23%,10%
240,ScrewFace,AMB,0.91,Americas,"['gekko', 'skye', 'deadlock']",vct-challengers,172.9,0.87,67%,115.1,0.62,0.30,0.10,0.09,29%,10%
241,JoBa,TAMU,0.91,Americas,"['killjoy', 'cypher']",vct-challengers,195.3,0.88,61%,139.7,0.63,0.11,0.06,0.11,15%,14%
242,kev,Fish,0.91,Americas,"['reyna', 'raze', 'jett']",vct-challengers,205.7,0.95,66%,140.0,0.75,0.12,0.13,0.15,25%,6%
243,elisosa,38,0.91,Americas,['kayo'],vct-challengers,220.5,0.81,61%,145.9,0.68,0.34,0.08,0.11,28%,
244,silenx,WU,0.91,Americas,"['cypher', 'killjoy', 'viper']",vct-challengers,183.8,0.88,69%,120.9,0.65,0.31,0.10,0.09,35%,15%
245,dom,IluZ,0.90,Americas,"['astra', 'kayo']",vct-challengers,213.0,0.82,68%,123.7,0.74,0.32,0.13,0.11,39%,
246,satellite,VLYN,0.90,Americas,"['raze', 'jett', 'neon']",vct-challengers,209.4,0.95,68%,135.9,0.73,0.17,0.18,0.21,23%,22%
247,Noia,SR,0.90,Americas,"['killjoy', 'cypher']",vct-challengers,184.2,0.90,69%,124.7,0.66,0.18,0.06,0.08,29%,18%
248,Awkua,SaD,0.90,Americas,"['sova', 'breach', 'cypher']",vct-challengers,173.8,0.86,71%,113.5,0.60,0.42,0.06,0.12,28%,14%
249,ZK,MU,0.90,Americas,"['viper', 'omen', 'cypher']",vct-challengers,169.2,0.86,67%,110.8,0.60,0.22,0.05,0.07,40%,4%
250,flyuh,MxS,0.90,Americas,"['fade', 'astra', 'skye']",vct-challengers,175.1,0.88,74%,112.7,0.60,0.45,0.07,0.10,26%,10%
251,Chrome,DG,0.90,Americas,"['omen', 'gekko']",vct-challengers,183.0,0.71,59%,124.1,0.59,0.32,0.12,0.09,28%,25%
252,KHS,MORB,0.90,Americas,"['cypher', 'sova', 'jett']",vct-challengers,198.9,0.92,71%,135.3,0.70,0.23,0.14,0.12,25%,6%
253,wast3d,Impe,0.90,Americas,['omen'],vct-challengers,172.0,0.71,61%,109.3,0.58,0.37,0.08,0.11,27%,
254,G1BBY,38,0.90,Americas,"['viper', 'skye']",vct-challengers,181.0,0.77,68%,121.0,0.63,0.26,0.08,0.00,40%,
255,zero,cap,0.90,Americas,"['omen', 'brimstone', 'gekko']",vct-challengers,179.4,0.84,69%,119.7,0.62,0.37,0.06,0.07,28%,13%
256,fiziq,YFP,0.90,Americas,"['skye', 'sova', 'kayo']",vct-challengers,171.4,0.87,73%,112.3,0.58,0.31,0.08,0.11,24%,14%
257,Banshee,BZK,0.89,Americas,"['harbor', 'astra']",vct-challengers,217.0,0.94,60%,134.0,0.74,0.29,0.12,0.10,26%,
258,Tempt,EVO,0.89,Americas,"['harbor', 'omen']",vct-challengers,165.5,0.74,62%,116.9,0.59,0.23,0.05,0.05,22%,
259,Nahsie,WU,0.89,Americas,"['cypher', 'omen', 'sova']",vct-challengers,185.5,0.86,69%,121.9,0.65,0.36,0.07,0.10,25%,17%
260,zombi3,Skyl,0.89,Americas,"['killjoy', 'cypher']",vct-challengers,178.3,0.89,70%,115.3,0.67,0.13,0.13,0.13,26%,25%
261,Snackicals,Eros,0.89,Americas,"['sova', 'jett']",vct-challengers,197.5,0.70,55%,133.1,0.61,0.16,0.03,0.16,21%,
262,ShadowKnight,YDZ.I,0.89,Americas,"['sage', 'raze']",vct-challengers,209.5,0.81,54%,132.8,0.71,0.23,0.14,0.26,31%,
263,snarly,QOR,0.89,Americas,"['skye', 'kayo', 'chamber']",vct-challengers,172.3,0.86,70%,115.1,0.61,0.36,0.08,0.10,32%,21%
264,tdawgg,QOR,0.89,Americas,"['raze', 'sova', 'skye']",vct-challengers,183.5,0.87,72%,122.8,0.62,0.33,0.08,0.10,20%,16%
265,ariso,TUS,0.88,Americas,['killjoy'],vct-challengers,170.5,0.77,55%,138.4,0.63,0.11,0.05,0.08,31%,29%
266,Tristiieee,VZ,0.88,Americas,['sova'],vct-challengers,140.0,0.76,68%,105.0,0.52,0.29,0.03,0.08,25%,14%
267,smalls,(+1),0.88,Americas,"['cypher', 'chamber', 'sage']",vct-challengers,181.8,0.87,66%,122.3,0.66,0.14,0.07,0.09,37%,3%
268,gucc107,WVU,0.88,Americas,"['viper', 'omen', 'sage']",vct-challengers,170.6,0.80,70%,113.9,0.58,0.37,0.05,0.06,20%,15%
269,OneSnipeKO,LAG,0.88,Americas,"['brimstone', 'killjoy']",vct-challengers,175.5,0.78,67%,127.3,0.64,0.36,0.03,0.05,26%,
270,Drone,DB,0.88,Americas,"['raze', 'skye', 'sova']",vct-challengers,181.5,0.85,67%,119.8,0.64,0.29,0.08,0.11,34%,16%
271,Xotic,43,0.88,Americas,"['raze', 'jett']",vct-challengers,200.5,0.97,63%,118.6,0.72,0.07,0.12,0.23,30%,
272,Vital,Six,0.88,Americas,['gekko'],vct-challengers,141.0,0.70,68%,100.9,0.46,0.39,0.05,0.10,29%,
273,Core,IluZ,0.88,Americas,['omen'],vct-challengers,195.5,0.80,68%,131.6,0.65,0.38,0.08,0.14,30%,7%
274,Wave,Erin,0.88,Americas,['omen'],vct-challengers,176.5,0.61,63%,119.2,0.53,0.44,0.06,0.06,28%,9%
275,mikshak,VLYN,0.88,Americas,"['omen', 'viper', 'brimstone']",vct-challengers,158.1,0.81,64%,106.8,0.55,0.32,0.07,0.10,30%,6%
276,AsianVyn,116,0.87,Americas,"['neon', 'brimstone']",vct-challengers,221.0,0.91,70%,139.9,0.74,0.29,0.16,0.21,26%,
277,Silky,31,0.87,Americas,['jett'],vct-challengers,182.0,0.69,55%,126.8,0.58,0.16,0.06,0.06,16%,14%
278,toozy,VZ,0.87,Americas,"['brimstone', 'kayo', 'omen']",vct-challengers,166.5,0.77,73%,112.0,0.55,0.46,0.05,0.09,28%,26%
279,xiph,38,0.87,Americas,"['jett', 'breach']",vct-challengers,186.5,0.77,71%,119.3,0.61,0.47,0.05,0.24,13%,25%
280,Sushi,SCC.A,0.87,Americas,"['viper', 'omen', 'sage']",vct-challengers,165.8,0.74,69%,113.3,0.61,0.29,0.04,0.03,24%,
281,KING,VINNY,0.87,Americas,"['killjoy', 'cypher']",vct-challengers,181.3,0.91,67%,120.9,0.68,0.11,0.07,0.07,21%,17%
282,Kyro,Actu,0.87,Americas,"['viper', 'killjoy', 'brimstone']",vct-challengers,162.8,0.84,68%,115.3,0.58,0.22,0.05,0.06,21%,14%
283,Stunny,Yonk,0.87,Americas,"['viper', 'omen']",vct-challengers,189.0,0.69,59%,131.5,0.64,0.41,0.05,0.03,30%,
284,Jar,Erin,0.87,Americas,"['sova', 'skye']",vct-challengers,139.0,0.61,55%,96.3,0.45,0.32,0.08,0.03,32%,
285,RAMZES999,WTP,0.86,Americas,['killjoy'],vct-challengers,146.0,0.75,62%,105.0,0.54,0.21,0.13,0.13,39%,13%
286,parker,LR,0.86,Americas,"['breach', 'kayo', 'fade']",vct-challengers,164.1,0.78,70%,105.8,0.59,0.33,0.04,0.09,34%,11%
287,LINDEN,(+1),0.86,Americas,"['breach', 'kayo', 'jett']",vct-challengers,182.4,0.83,73%,117.0,0.66,0.28,0.09,0.08,33%,
288,dre,44,0.85,Americas,"['astra', 'viper']",vct-challengers,169.5,0.84,61%,103.3,0.59,0.20,0.07,0.09,28%,50%
289,Polkan,IluZ,0.85,Americas,"['skye', 'kayo', 'breach']",vct-challengers,166.3,0.77,69%,107.3,0.56,0.42,0.07,0.10,36%,8%
290,appa,86th,0.85,Americas,"['viper', 'kayo']",vct-challengers,172.8,0.78,71%,118.7,0.59,0.28,0.10,0.08,36%,38%
291,Rudy,UCF.G,0.85,Americas,"['omen', 'killjoy']",vct-challengers,182.2,0.87,74%,118.5,0.68,0.31,0.05,0.07,23%,
292,A1D,MU,0.85,Americas,"['killjoy', 'brimstone', 'cypher']",vct-challengers,169.3,0.80,62%,119.1,0.60,0.22,0.10,0.11,30%,17%
293,novacaine,Six,0.85,Americas,['jett'],vct-challengers,228.0,0.88,65%,140.5,0.73,0.26,0.18,0.16,22%,100%
294,hairzoid,UT,0.85,Americas,"['sova', 'skye']",vct-challengers,177.0,0.91,66%,119.6,0.66,0.18,0.02,0.07,19%,43%
295,riku,NSIC,0.85,Americas,"['killjoy', 'brimstone', 'astra']",vct-challengers,194.2,0.84,65%,129.3,0.66,0.27,0.09,0.12,16%,10%
296,Chillin,SCC,0.85,Americas,"['omen', 'brimstone', 'viper']",vct-challengers,208.0,0.77,66%,134.7,0.67,0.24,0.10,0.13,33%,11%
297,Exalt,AMB,0.85,Americas,"['omen', 'sage', 'kayo']",vct-challengers,156.5,0.83,69%,102.8,0.58,0.37,0.03,0.08,24%,12%
298,Tayz,YDZ.I,0.85,Americas,['killjoy'],vct-challengers,186.8,0.79,58%,128.2,0.63,0.07,0.11,0.04,29%,
299,France,Equi,0.85,Americas,"['killjoy', 'chamber']",vct-challengers,195.5,0.69,63%,125.9,0.63,0.16,0.19,0.06,27%,8%
300,Memories,103,0.84,Americas,"['raze', 'jett', 'reyna']",vct-challengers,209.8,0.80,68%,140.3,0.70,0.20,0.22,0.20,29%,17%
301,CrmyDuck,38,0.84,Americas,"['viper', 'omen']",vct-challengers,144.0,0.66,55%,101.5,0.50,0.32,0.05,0.08,29%,20%
302,Barring,37,0.84,Americas,"['cypher', 'killjoy']",vct-challengers,203.5,0.81,57%,145.3,0.70,0.11,0.05,0.08,31%,14%
303,tech,MAD.SC,0.84,Americas,"['reyna', 'jett', 'raze']",vct-challengers,181.0,0.78,58%,125.8,0.68,0.08,0.05,0.15,39%,11%
304,indra,Six,0.84,Americas,['fade'],vct-challengers,198.0,0.82,63%,129.3,0.66,0.17,0.17,0.22,27%,50%
305,Devine,YDZ.I,0.84,Americas,"['viper', 'breach']",vct-challengers,169.5,0.58,57%,112.1,0.51,0.26,0.11,0.14,27%,29%
306,Fable,Dead,0.84,Americas,"['viper', 'omen']",vct-challengers,172.0,0.78,66%,108.9,0.60,0.37,0.08,0.10,22%,5%
307,dazzLe,TTR,0.83,Americas,"['sova', 'killjoy']",vct-challengers,194.0,0.75,69%,135.5,0.62,0.29,0.14,0.20,21%,
308,imai,FV,0.83,Americas,"['jett', 'raze']",vct-challengers,212.0,0.87,53%,145.8,0.68,0.18,0.16,0.26,24%,
309,Precision,DB,0.83,Americas,"['kayo', 'skye', 'breach']",vct-challengers,159.0,0.76,65%,107.8,0.55,0.30,0.05,0.10,27%,9%
310,Nurfed,Dave,0.83,Americas,"['viper', 'brimstone', 'omen']",vct-challengers,188.3,0.83,67%,121.6,0.66,0.21,0.09,0.11,25%,
311,Muffin,Man,0.83,Americas,"['brimstone', 'killjoy']",vct-challengers,200.5,0.72,62%,123.7,0.62,0.24,0.11,0.08,19%,10%
312,mina,WTP,0.83,Americas,"['raze', 'jett', 'gekko']",vct-challengers,192.3,0.75,65%,129.1,0.61,0.21,0.12,0.16,22%,9%
313,karim,30,0.83,Americas,"['viper', 'sova']",vct-challengers,188.5,0.68,57%,112.3,0.63,0.17,0.07,0.13,29%,
314,snackbox,39,0.83,Americas,"['breach', 'sova']",vct-challengers,175.0,0.77,69%,112.8,0.59,0.15,0.05,0.03,28%,18%
315,Hibui,30,0.83,Americas,"['astra', 'harbor']",vct-challengers,171.0,0.67,50%,119.9,0.60,0.13,0.07,0.03,38%,
316,cfuzzy,103,0.82,Americas,"['cypher', 'killjoy', 'viper']",vct-challengers,184.6,0.75,66%,121.6,0.60,0.23,0.09,0.08,20%,
317,alexis,SR,0.82,Americas,"['fade', 'skye', 'kayo']",vct-challengers,153.4,0.73,71%,93.8,0.53,0.54,0.05,0.08,25%,13%
318,ZukØ,Boom,0.82,Americas,['sova'],vct-challengers,160.8,0.71,74%,114.3,0.55,0.30,0.07,0.09,20%,6%
319,squirmor,UCF.B,0.82,Americas,"['fade', 'kayo', 'skye']",vct-challengers,156.0,0.77,70%,102.2,0.55,0.45,0.04,0.13,26%,14%
320,Critical,WU,0.82,Americas,"['skye', 'killjoy', 'sova']",vct-challengers,166.8,0.73,66%,116.0,0.53,0.34,0.04,0.11,21%,21%
321,Curry,38,0.81,Americas,['sova'],vct-challengers,166.0,0.70,68%,120.7,0.55,0.21,0.03,0.03,27%,20%
322,speed,38,0.81,Americas,"['sova', 'astra']",vct-challengers,174.0,0.70,58%,114.2,0.61,0.21,0.13,0.03,32%,13%
323,bagels,KFC,0.81,Americas,"['omen', 'sova']",vct-challengers,180.5,0.67,67%,122.0,0.60,0.20,0.10,0.07,24%,
324,steezy,Pros,0.81,Americas,"['fade', 'jett', 'gekko']",vct-challengers,166.3,0.71,59%,112.5,0.59,0.28,0.06,0.12,22%,5%
325,karmax1,AWAK,0.81,Americas,"['viper', 'omen']",vct-challengers,185.8,0.75,68%,112.1,0.64,0.28,0.09,0.04,40%,6%
326,Austeeno,Bamb,0.81,Americas,['breach'],vct-challengers,134.5,0.63,57%,82.8,0.46,0.32,0.00,0.00,15%,13%
327,atlas,BLIN,0.81,Americas,"['kayo', 'viper', 'fade']",vct-challengers,170.8,0.73,59%,114.2,0.58,0.16,0.06,0.08,19%,13%
328,Dimes,TMU.B,0.80,Americas,['jett'],vct-challengers,189.0,0.81,67%,135.0,0.69,0.17,0.17,0.11,33%,
329,chqse,Cumb,0.80,Americas,"['cypher', 'killjoy']",vct-challengers,159.7,0.84,72%,111.9,0.57,0.24,0.07,0.06,22%,11%
330,Henry,Team,0.80,Americas,"['fade', 'sova', 'omen']",vct-challengers,172.6,0.79,70%,117.0,0.63,0.22,0.09,0.05,25%,8%
331,Rykinn,Six,0.80,Americas,"['cypher', 'killjoy']",vct-challengers,174.9,0.76,60%,120.1,0.61,0.13,0.09,0.07,20%,8%
332,Altered,DXG,0.80,Americas,"['cypher', 'killjoy']",vct-challengers,170.3,0.74,56%,118.1,0.59,0.06,0.11,0.15,26%,13%
333,Dinxx,WVU,0.80,Americas,"['jett', 'raze']",vct-challengers,193.5,0.77,49%,130.2,0.66,0.06,0.08,0.20,30%,
334,Nino,RA,0.80,Americas,"['skye', 'sova']",vct-challengers,172.0,0.70,63%,110.7,0.56,0.10,0.05,0.02,33%,22%
335,Moechilla,STORM,0.80,Americas,"['killjoy', 'astra']",vct-challengers,181.0,0.77,63%,123.6,0.63,0.17,0.06,0.07,17%,
336,Cosmoh,33,0.80,Americas,"['omen', 'fade']",vct-challengers,153.0,0.62,61%,99.8,0.55,0.21,0.12,0.06,29%,
337,ec1s,MU,0.80,Americas,"['sova', 'viper', 'breach']",vct-challengers,176.2,0.72,64%,117.1,0.56,0.35,0.08,0.08,27%,13%
338,scape,DXG,0.80,Americas,"['omen', 'viper']",vct-challengers,198.5,0.68,76%,133.5,0.62,0.43,0.11,0.08,19%,50%
339,exile,ASTA,0.80,Americas,"['raze', 'jett', 'reyna']",vct-challengers,179.7,0.80,59%,119.9,0.65,0.11,0.11,0.14,22%,16%
340,drain,LAG,0.80,Americas,"['astra', 'gekko']",vct-challengers,164.5,0.73,72%,111.3,0.59,0.26,0.09,0.09,31%,20%
341,Neclode,35,0.79,Americas,"['jett', 'raze']",vct-challengers,158.5,0.62,49%,113.3,0.51,0.20,0.06,0.29,23%,29%
342,Rex,30,0.79,Americas,"['viper', 'killjoy']",vct-challengers,191.5,0.68,53%,129.8,0.63,0.17,0.07,0.03,22%,
343,RYKER,Pros,0.79,Americas,"['raze', 'phoenix']",vct-challengers,205.7,0.70,61%,139.6,0.62,0.16,0.12,0.14,20%,
344,glxy,Yach,0.79,Americas,['omen'],vct-challengers,169.5,0.72,58%,110.3,0.58,0.30,0.08,0.13,27%,13%
345,Expvsed,5K,0.79,Americas,"['viper', 'omen']",vct-challengers,167.0,0.75,71%,115.8,0.59,0.24,0.02,0.07,40%,
346,iHenDog,ASTA,0.79,Americas,"['viper', 'sova', 'killjoy']",vct-challengers,162.3,0.70,63%,114.7,0.55,0.24,0.04,0.11,27%,9%
347,Fast,34,0.79,Americas,"['breach', 'sage']",vct-challengers,175.5,0.66,59%,125.3,0.56,0.35,0.09,0.29,30%,
348,GrimReaper874,Pres,0.79,Americas,['sova'],vct-challengers,180.5,0.68,73%,131.0,0.57,0.24,0.00,0.05,20%,17%
349,00000000000,38,0.79,Americas,['killjoy'],vct-challengers,166.5,0.83,47%,107.7,0.63,0.11,0.05,0.13,38%,33%
350,Vims,Wook,0.79,Americas,"['jett', 'raze']",vct-challengers,176.5,0.78,63%,122.2,0.65,0.11,0.15,0.18,30%,9%
351,Yexz,UMD,0.78,Americas,['raze'],vct-challengers,215.0,0.77,57%,140.6,0.69,0.11,0.20,0.17,25%,
352,gecko,38,0.78,Americas,"['kayo', 'viper']",vct-challengers,183.0,0.69,71%,130.6,0.58,0.29,0.08,0.11,23%,
353,Rosy,OE,0.78,Americas,['omen'],vct-challengers,167.0,0.69,66%,109.2,0.53,0.26,0.05,0.03,29%,
354,grok,Mini,0.78,Americas,"['omen', 'breach']",vct-challengers,169.5,0.63,57%,118.0,0.57,0.26,0.03,0.06,37%,13%
355,jstnzin,RA,0.78,Americas,"['brimstone', 'omen']",vct-challengers,135.5,0.59,68%,94.5,0.49,0.39,0.05,0.02,31%,14%
356,koupert,Pred,0.78,Americas,['skye'],vct-challengers,166.5,0.71,52%,99.9,0.61,0.27,0.09,0.12,14%,
357,Arkhram,MAD.SC,0.78,Americas,"['killjoy', 'cypher', 'viper']",vct-challengers,155.2,0.73,61%,102.8,0.52,0.19,0.09,0.09,30%,10%
358,stallion,TMU.B,0.78,Americas,"['viper', 'skye']",vct-challengers,177.0,0.68,69%,120.9,0.58,0.42,0.08,0.08,29%,33%
359,MOCKING,NW,0.78,Americas,"['cypher', 'gekko', 'breach']",vct-challengers,174.6,0.75,64%,116.8,0.60,0.24,0.13,0.14,27%,13%
360,Green,63,0.77,Americas,"['gekko', 'kayo']",vct-challengers,157.3,0.68,59%,114.9,0.54,0.33,0.03,0.14,21%,13%
